time,latitude,longitude,temperature_2m,relative_humidity_2m,apparent_temperature,precipitation,wind_speed_10m
2019-02-24T13:00,39.4145,-107.2039,6.9,68,-2.0,0.0,5.2
2017-07-04T04:00,37.1696,-104.1002,72.6,39,66.3,0.0,12.9
2022-10-31T09:00,39.9937,-102.2313,43.1,36,33.0,0.0,10.9
2017-04-16T22:00,38.726,-106.0949,61.1,16,54.8,0.0,5.0
2018-12-31T08:00,39.5037,-102.3808,33.8,56,23.1,0.0,12.7
2021-05-07T17:00,38.9101,-108.8586,68.8,14,59.0,0.0,14.4
2022-09-26T09:00,40.3089,-105.0679,49.4,86,46.5,0.0,4.1
2022-05-26T22:00,39.3872,-104.2805,75.5,18,72.3,0.0,4.3
2020-01-23T20:00,37.6173,-102.741,40.4,33,27.9,0.0,15.5
2022-11-08T12:00,38.5437,-105.1231,42.5,41,34.8,0.0,5.6
2021-07-14T07:00,39.8015,-103.2617,73.4,42,70.7,0.0,5.7
2017-05-26T04:00,40.9908,-103.406,52.2,83,48.6,0.0,7.0
2022-04-28T03:00,40.5235,-106.2476,36.7,58,27.7,0.0,9.6
2016-06-07T22:00,39.5354,-105.2617,61.9,62,61.2,0.028,0.8
2016-05-14T04:00,39.029,-105.7271,45.4,44,37.8,0.0,6.7
2020-07-15T00:00,39.8236,-106.4235,52.5,90,50.7,0.0,4.0
2018-03-11T20:00,39.2169,-106.0573,31.8,28,26.9,0.0,3.6
2021-10-02T21:00,39.9423,-108.2433,65.3,19,57.8,0.0,9.1
2016-12-18T17:00,40.7682,-107.065,-4.1,59,-12.6,0.0,2.9
2020-07-23T12:00,38.9862,-103.6816,67.8,59,65.1,0.0,8.3
2018-06-27T11:00,39.6315,-109.412,66.2,17,56.9,0.0,9.3
2020-11-05T11:00,39.7032,-105.5036,31.1,59,22.9,0.0,6.3
2017-12-15T16:00,39.533,-107.7974,28.8,38,21.6,0.0,1.9
2019-10-16T22:00,40.6322,-109.3608,59.9,15,51.3,0.0,6.2
2017-08-30T13:00,39.3098,-109.7659,53.0,36,46.6,0.0,4.3
2020-12-20T21:00,38.9283,-108.2256,32.6,57,26.8,0.0,1.0
2021-10-31T02:00,37.5653,-109.317,49.8,66,44.0,0.0,7.8
2017-08-06T04:00,39.705,-107.443,49.8,57,44.9,0.0,4.0
2017-04-28T16:00,38.3004,-104.3865,54.4,17,44.4,0.0,11.8
2017-06-05T16:00,38.5858,-107.684,70.3,28,67.0,0.0,3.4
2019-05-18T00:00,38.7934,-102.8389,76.4,13,60.1,0.0,26.3
2019-10-03T15:00,40.3738,-103.3277,47.5,65,41.8,0.0,6.1
2018-04-26T17:00,40.6493,-104.3613,53.6,31,43.0,0.0,17.7
2020-08-05T15:00,39.0885,-105.5999,61.1,52,57.6,0.0,4.3
2020-04-27T10:00,37.8499,-107.2406,19.3,92,12.9,0.0,1.9
2021-11-13T09:00,37.6454,-103.9303,43.2,43,32.9,0.0,12.3
2019-07-31T07:00,40.1361,-107.1622,52.2,66,47.1,0.0,7.1
2019-11-16T19:00,40.5618,-109.7701,46.1,41,38.9,0.0,5.4
2020-02-26T09:00,40.9589,-103.4791,16.6,53,8.1,0.0,4.4
2019-09-22T12:00,40.866,-102.9276,51.5,87,48.3,0.0,5.9
2016-05-16T04:00,40.2819,-105.8503,35.4,91,31.1,0.0,1.6
2016-05-23T08:00,39.9721,-107.6965,35.0,72,30.0,0.0,0.9
2017-01-19T06:00,40.3435,-107.0029,10.9,83,2.9,0.0,3.8
2019-03-17T02:00,38.5746,-108.9273,31.6,59,24.0,0.0,5.0
2022-08-19T17:00,38.4853,-103.8677,79.9,36,79.4,0.0,5.2
2020-11-25T23:00,37.0114,-103.0201,53.1,29,44.2,0.0,8.8
2017-11-02T06:00,39.5239,-102.1845,46.4,53,41.1,0.0,2.9
2021-03-22T16:00,38.123,-103.4505,37.0,89,27.2,0.035,14.9
2016-06-27T09:00,39.2635,-109.7374,61.2,16,53.0,0.0,5.6
2021-05-17T06:00,39.4784,-105.2232,40.3,93,36.7,0.0,2.0
2022-02-21T08:00,39.5109,-105.3598,14.6,46,5.9,0.0,4.5
2018-09-15T03:00,38.9467,-108.6274,68.4,15,58.2,0.0,10.9
2020-06-27T11:00,40.4872,-102.7534,63.0,84,64.3,0.0,3.1
2021-04-29T18:00,38.7207,-105.1589,41.5,53,41.1,0.0,1.5
2022-12-08T23:00,38.4881,-102.0374,45.6,41,38.7,0.0,4.5
2022-09-19T19:00,40.8486,-103.9947,86.8,13,83.3,0.0,4.8
2022-09-10T23:00,39.8983,-105.2385,48.8,82,45.0,0.008,5.1
2016-10-08T03:00,37.7504,-107.1559,31.6,66,24.4,0.0,4.9
2018-11-30T01:00,40.607,-104.1107,41.0,61,33.4,0.0,7.8
2021-08-25T10:00,38.8801,-107.735,50.5,36,43.1,0.0,6.2
2021-10-09T06:00,40.3581,-102.0783,64.5,64,60.8,0.0,10.2
2020-03-27T18:00,37.3189,-107.8017,30.5,69,20.9,0.004,10.7
2017-03-08T09:00,38.2325,-108.9058,31.2,50,24.7,0.0,1.6
2017-11-10T07:00,39.3836,-102.2714,28.2,81,18.3,0.0,11.7
2021-05-04T14:00,39.0353,-102.662,44.1,59,39.4,0.0,1.5
2021-08-01T16:00,39.3671,-108.0966,78.3,39,77.0,0.0,4.3
2020-12-04T12:00,37.2169,-102.3528,30.9,39,19.4,0.0,12.5
2020-04-10T18:00,40.6584,-104.31,63.5,30,58.2,0.0,7.0
2016-03-04T04:00,39.2666,-108.1482,31.3,84,25.1,0.0,4.0
2018-03-08T07:00,37.1517,-103.8718,35.2,24,22.3,0.0,14.9
2022-12-21T13:00,38.5659,-109.7888,21.6,54,14.5,0.0,1.8
2017-09-05T16:00,40.574,-103.4729,60.0,36,53.8,0.0,5.9
2019-08-28T11:00,39.2644,-105.3264,51.0,83,48.2,0.0,4.2
2018-11-02T08:00,37.2672,-103.2567,37.5,50,27.3,0.0,11.7
2021-09-14T03:00,39.2268,-103.3979,69.7,41,64.0,0.0,10.5
2020-08-22T23:00,37.7736,-102.9852,99.1,9,92.4,0.0,6.6
2017-09-27T23:00,38.5234,-106.712,51.1,57,44.2,0.008,9.1
2020-01-26T11:00,38.279,-104.9993,28.1,58,20.6,0.0,4.3
2016-07-13T00:00,40.5665,-107.6218,81.1,7,69.8,0.0,12.6
2022-01-02T18:00,40.6677,-106.7349,7.2,53,-1.9,0.0,5.0
2017-05-10T13:00,37.6251,-109.0184,41.1,94,36.7,0.0,4.5
2019-05-09T23:00,39.6847,-107.6963,43.5,77,38.5,0.039,4.9
2019-03-15T22:00,39.4676,-104.6048,30.6,61,22.3,0.0,9.8
2017-07-05T19:00,39.8513,-108.2091,88.4,9,82.7,0.0,6.0
2017-08-24T21:00,40.0172,-107.0528,58.1,41,52.6,0.0,5.2
2022-12-23T21:00,37.7409,-106.578,32.0,52,25.5,0.0,2.0
2020-05-10T15:00,37.9065,-103.2655,47.5,53,40.0,0.0,8.5
2019-04-16T09:00,39.4552,-107.1225,31.5,72,25.4,0.0,2.7
2021-11-01T23:00,40.5737,-103.4579,40.1,68,34.1,0.0,4.7
2021-06-18T03:00,38.7426,-103.7192,84.9,21,78.9,0.0,8.9
2017-09-29T17:00,39.3615,-102.189,52.8,86,48.5,0.012,9.4
2018-06-06T21:00,38.5544,-108.9176,90.4,7,82.7,0.0,12.9
2016-05-16T11:00,40.0076,-104.2035,47.9,95,44.6,0.0,5.5
2018-03-04T14:00,40.1356,-109.6694,37.6,69,28.2,0.02,11.9
2018-04-23T13:00,39.0994,-102.3773,40.1,79,33.3,0.0,7.8
2017-02-28T18:00,38.2796,-106.416,18.9,61,8.4,0.004,9.9
2018-07-20T05:00,39.0582,-105.8262,62.5,26,55.5,0.0,5.7
2019-11-24T05:00,37.4698,-102.912,34.6,45,25.4,0.0,8.1
2021-04-11T01:00,39.4879,-105.0908,60.7,17,53.8,0.0,2.9
2017-10-05T03:00,38.2086,-108.9108,61.9,41,57.7,0.0,3.0
2019-07-27T17:00,37.8868,-105.5376,62.1,54,60.1,0.0,7.1
2021-03-22T04:00,37.7659,-102.0749,45.9,61,36.1,0.0,14.8
2018-02-04T04:00,40.048,-104.9205,43.6,45,35.7,0.0,7.0
2022-12-23T18:00,37.4313,-107.5777,29.9,59,23.3,0.0,2.3
2021-08-25T06:00,37.4687,-102.0059,84.3,28,78.3,0.0,12.8
2021-09-07T05:00,37.4005,-108.8439,61.0,37,55.0,0.0,6.4
2018-03-25T04:00,38.7811,-103.3936,56.1,31,42.7,0.0,20.9
2017-01-01T01:00,37.061,-102.5108,34.8,49,25.6,0.0,8.6
2019-12-05T20:00,38.2385,-108.4058,36.7,83,31.0,0.008,4.5
2020-05-10T20:00,38.3451,-106.416,55.4,25,50.2,0.0,10.7
2018-07-25T09:00,38.1143,-107.5842,55.6,60,51.6,0.0,4.7
2022-04-12T14:00,37.3923,-103.9973,60.7,22,45.4,0.0,23.9
2020-07-14T16:00,37.4925,-108.7646,79.8,24,75.3,0.0,5.7
2018-10-12T06:00,40.3321,-109.7835,40.4,87,36.5,0.0,2.0
2016-08-12T22:00,37.137,-107.823,84.6,11,78.8,0.0,7.4
2016-09-05T05:00,38.0993,-106.08,61.2,25,54.8,0.0,3.7
2020-08-07T16:00,40.2742,-106.1344,65.9,23,59.9,0.0,5.1
2017-09-22T00:00,40.1023,-107.7679,67.5,17,57.9,0.0,10.3
2018-05-28T04:00,39.0652,-103.5915,72.9,38,62.5,0.0,22.0
2021-03-14T13:00,39.7333,-108.3222,24.1,98,14.9,0.004,9.9
2018-07-06T14:00,38.8339,-109.1164,76.6,34,74.1,0.0,3.5
2022-08-07T14:00,40.2797,-103.7462,70.9,83,73.3,0.0,7.8
2017-11-04T02:00,37.475,-105.2209,35.4,48,26.0,0.0,9.2
2016-09-24T14:00,38.1873,-106.5221,29.6,88,23.9,0.0,2.6
2017-10-12T09:00,40.7802,-109.639,36.7,48,25.8,0.0,12.8
2016-12-15T02:00,38.6874,-109.3094,36.5,85,30.8,0.0,4.7
2016-05-16T04:00,38.3132,-105.1052,51.8,85,50.0,0.016,2.9
2016-09-18T07:00,39.8541,-103.6636,56.7,68,50.7,0.0,11.9
2019-12-19T03:00,39.5657,-108.7449,28.7,33,21.3,0.0,2.0
2017-12-25T05:00,37.4755,-103.5641,25.6,59,18.1,0.0,3.6
2021-08-05T23:00,38.3788,-102.2702,89.5,19,84.9,0.0,6.8
2022-06-29T03:00,40.1729,-106.5832,53.5,42,47.7,0.0,4.1
2021-10-19T23:00,39.884,-107.9666,38.6,58,30.5,0.0,7.8
2020-10-28T07:00,38.1587,-108.7977,24.2,57,17.7,0.0,0.9
2017-12-11T06:00,40.7556,-103.0653,38.9,26,30.0,0.0,6.2
2019-09-04T11:00,40.6965,-108.484,62.0,42,57.1,0.0,5.1
2018-12-06T23:00,38.3707,-107.6041,27.2,92,21.4,0.028,2.6
2020-01-18T16:00,39.9867,-109.1383,14.0,75,5.6,0.0,5.1
2020-12-02T01:00,38.3682,-102.9348,36.9,51,23.0,0.004,20.4
2018-10-02T22:00,39.5452,-105.1282,78.5,27,74.6,0.0,4.6
2021-02-16T03:00,40.6005,-108.0998,19.6,85,10.2,0.004,8.8
2020-03-17T21:00,38.8177,-106.1581,46.9,38,42.8,0.0,4.6
2017-09-03T18:00,38.8231,-109.5464,88.9,15,87.5,0.0,1.9
2019-07-14T06:00,37.5998,-109.8917,73.6,24,68.2,0.0,4.7
2020-11-10T07:00,39.5616,-107.9235,13.9,89,6.8,0.02,2.4
2018-11-22T10:00,37.1515,-107.9627,29.0,20,19.2,0.0,6.7
2017-06-13T05:00,38.9567,-106.3247,30.0,51,21.7,0.0,5.9
2016-10-22T10:00,37.214,-107.9562,39.5,43,31.5,0.0,6.1
2017-01-17T18:00,37.9745,-106.9004,23.6,62,16.6,0.0,2.6
2022-07-22T03:00,40.0347,-102.6127,89.0,18,81.8,0.0,11.5
2021-01-23T04:00,39.0669,-103.8123,26.8,83,17.5,0.0,10.0
2019-07-02T01:00,38.4097,-109.8353,84.7,15,78.1,0.0,6.7
2016-07-21T09:00,37.4648,-107.722,48.4,87,46.0,0.0,2.3
2019-05-10T20:00,40.2921,-103.4411,51.8,46,44.5,0.0,8.1
2019-06-14T01:00,40.3207,-108.1573,64.9,38,59.8,0.0,5.7
2019-07-29T10:00,38.5911,-105.5612,50.8,63,46.7,0.0,3.4
2017-12-30T03:00,37.7468,-105.1957,26.6,52,18.0,0.0,5.8
2019-02-08T11:00,37.8459,-105.9133,-4.9,61,-13.0,0.0,2.0
2016-06-20T11:00,39.3706,-109.0278,62.8,14,54.7,0.0,5.1
2022-06-24T21:00,37.0803,-106.7426,61.0,52,58.1,0.0,7.2
2018-09-17T10:00,40.3553,-104.0094,65.3,58,63.2,0.0,5.2
2018-11-03T01:00,38.3251,-103.2595,51.9,59,45.7,0.0,8.4
2020-12-21T15:00,40.3756,-104.2838,31.3,74,24.7,0.0,4.1
2016-07-08T19:00,39.0221,-102.8089,85.1,32,85.2,0.0,10.4
2021-11-17T00:00,39.8923,-105.2138,51.1,32,43.5,0.0,5.9
2017-06-28T08:00,37.5019,-102.2442,73.5,41,63.1,0.0,23.5
2020-11-25T04:00,39.7923,-108.1993,24.6,65,17.5,0.0,2.9
2021-11-09T21:00,40.4549,-108.4748,53.1,46,44.8,0.0,10.9
2021-04-07T22:00,37.5535,-106.5747,37.9,22,31.6,0.0,5.9
2020-05-28T06:00,37.759,-104.6565,63.1,60,61.2,0.0,4.0
2018-01-04T16:00,40.6214,-105.7143,18.1,38,9.0,0.0,5.4
2019-01-03T10:00,40.338,-105.8623,7.9,49,0.7,0.0,0.5
2017-08-09T05:00,39.0156,-102.9697,60.3,91,59.4,0.0,8.1
2016-10-10T23:00,38.9906,-107.7998,52.7,47,46.0,0.016,7.3
2022-03-21T20:00,38.7432,-105.3955,22.8,72,11.3,0.008,13.4
2016-04-18T18:00,39.5068,-107.829,38.7,66,33.1,0.0,3.7
2020-05-29T22:00,37.2801,-106.6569,52.0,45,47.4,0.004,4.6
2022-01-11T04:00,37.3194,-107.672,20.3,78,13.6,0.0,2.3
2020-10-20T12:00,40.5414,-102.149,37.7,84,29.0,0.0,12.0
2019-02-15T19:00,37.8606,-102.9056,40.4,49,36.0,0.0,1.8
2020-06-04T15:00,39.6822,-104.4131,79.3,21,72.9,0.0,7.6
2021-02-17T16:00,37.9118,-102.3253,15.9,60,8.5,0.0,2.2
2017-03-13T13:00,39.6132,-109.7515,30.9,47,22.2,0.0,6.4
2022-10-29T02:00,40.8608,-107.0159,20.0,42,11.6,0.0,4.2
2022-01-21T15:00,39.5628,-102.0942,23.3,61,14.3,0.0,7.1
2019-09-05T03:00,37.5643,-104.5214,77.5,27,68.5,0.0,15.9
2017-07-05T05:00,40.7932,-105.4059,61.3,41,56.4,0.0,4.6
2019-01-27T14:00,39.2769,-103.104,28.1,65,19.0,0.0,8.4
2021-07-18T23:00,40.7756,-109.1294,80.1,18,72.5,0.0,9.2
2022-12-12T04:00,37.429,-107.8165,29.0,62,20.9,0.0,6.2
2019-06-18T09:00,37.1944,-103.9539,58.9,93,60.0,0.0,2.5
2018-09-06T05:00,38.9518,-105.3064,49.5,92,48.2,0.0,1.4
2017-12-05T12:00,40.1595,-107.302,-4.1,75,-13.4,0.0,5.4
2021-10-15T07:00,39.0448,-106.4194,5.3,89,-3.3,0.008,4.8
2018-07-12T16:00,37.5272,-102.0706,83.6,47,82.1,0.0,13.1
2016-04-27T23:00,37.2738,-108.0943,48.3,34,39.7,0.0,8.1
2019-10-13T06:00,37.0064,-109.7566,43.6,17,34.5,0.0,5.9
2021-09-09T13:00,39.2272,-104.8349,46.6,76,42.2,0.0,4.6
2016-04-22T19:00,37.567,-102.9158,73.9,27,68.6,0.0,14.3
2020-05-20T14:00,39.4176,-104.675,62.1,67,57.0,0.0,13.1
2020-08-08T16:00,40.1757,-106.0314,66.0,16,58.6,0.0,5.9
2022-03-01T11:00,39.1983,-108.337,30.3,35,21.8,0.0,5.1
2020-01-30T07:00,39.6757,-107.9433,11.6,95,4.7,0.0,1.7
2018-09-14T08:00,38.8049,-104.502,68.9,12,57.0,0.0,14.1
2017-06-11T02:00,39.2164,-105.1301,72.7,22,66.3,0.0,6.0
2019-06-23T01:00,40.7618,-102.3491,68.2,47,64.6,0.0,6.8
2019-01-17T15:00,37.5261,-105.3732,15.2,85,6.9,0.0,5.4
2017-03-26T01:00,39.2496,-106.4545,30.0,64,22.6,0.004,4.8
2022-12-09T20:00,40.9815,-105.3081,36.1,13,28.7,0.0,0.9
2017-02-15T03:00,38.7141,-106.9799,18.6,86,11.3,0.0,3.6
2021-09-19T04:00,37.5814,-104.985,64.4,33,57.6,0.0,7.9
2020-05-12T04:00,40.2621,-106.9212,40.0,92,33.1,0.035,9.7
2017-05-30T08:00,39.0644,-104.8792,40.2,87,36.6,0.0,1.1
2019-02-08T13:00,40.2832,-104.4628,-4.4,79,-13.0,0.0,3.8
2018-05-28T14:00,40.4472,-102.9998,60.6,87,59.7,0.0,7.4
2018-07-18T05:00,40.9063,-107.6366,76.4,25,70.0,0.0,8.5
2017-02-27T05:00,37.9757,-106.6519,5.0,80,-5.3,0.0,8.5
2022-04-28T19:00,40.6974,-107.8077,64.8,19,53.0,0.004,19.8
2022-04-03T00:00,40.8173,-107.4823,44.5,53,36.5,0.0,8.6
2019-12-04T11:00,40.765,-107.8303,19.4,81,9.6,0.0,9.2
2020-09-29T02:00,39.194,-106.1172,28.3,35,18.4,0.0,8.1
2022-08-03T12:00,37.6336,-104.889,57.8,75,54.1,0.0,8.8
2016-06-17T06:00,37.3187,-105.3199,53.6,24,45.3,0.0,6.5
2017-03-26T22:00,39.587,-109.862,44.6,33,38.4,0.0,3.8
2019-10-01T09:00,37.5414,-107.6555,36.2,45,28.4,0.0,5.2
2020-02-28T19:00,40.3494,-109.8804,40.7,34,35.2,0.0,3.0
2020-03-28T22:00,38.6559,-103.3836,49.0,19,35.1,0.0,20.4
2016-04-04T15:00,39.4679,-103.9612,52.8,41,45.3,0.0,7.8
2019-01-09T05:00,40.0135,-106.7155,19.0,62,11.0,0.0,4.1
2022-06-18T19:00,37.97,-109.8676,83.3,13,73.2,0.0,18.7
2017-06-16T12:00,37.5715,-105.705,50.4,33,42.9,0.0,5.7
2022-11-21T16:00,37.0105,-108.6279,31.2,44,24.6,0.0,1.4
2017-07-13T17:00,38.2779,-103.1164,75.9,60,76.6,0.004,10.7
2022-10-05T23:00,40.0953,-105.1185,66.9,30,62.6,0.0,2.4
2016-06-18T22:00,38.8311,-107.096,57.6,36,55.3,0.0,5.2
2018-07-05T00:00,37.5356,-107.8551,71.1,15,64.4,0.0,3.6
2022-11-05T15:00,37.7659,-105.0859,40.0,36,26.6,0.0,18.1
2021-03-05T13:00,37.7842,-109.4403,25.2,80,16.4,0.0,8.2
2017-03-28T08:00,39.7652,-104.376,42.6,77,36.8,0.0,6.0
2017-05-03T02:00,37.2104,-106.6157,29.5,62,21.5,0.0,5.9
2017-12-14T06:00,40.6469,-107.3493,24.5,80,17.7,0.004,3.1
2021-11-29T16:00,37.1054,-105.7264,36.4,48,29.0,0.0,4.4
2020-06-23T08:00,40.2768,-103.6319,64.8,52,60.8,0.0,7.4
2022-10-30T15:00,39.945,-108.4408,28.8,65,21.7,0.0,4.0
2018-08-09T12:00,38.7116,-107.9361,58.6,47,53.5,0.0,5.9
2021-05-21T02:00,37.9777,-106.7631,39.4,56,32.9,0.0,4.1
2019-12-13T10:00,38.4877,-109.7397,37.6,62,32.1,0.0,1.9
2017-05-08T16:00,40.501,-105.1353,62.4,57,57.9,0.0,11.0
2016-03-15T05:00,38.6883,-109.7645,42.9,41,33.6,0.0,9.7
2017-09-24T14:00,37.5859,-103.5738,50.9,91,47.0,0.004,8.2
2018-01-20T10:00,40.9571,-109.8749,21.3,88,13.8,0.02,4.7
2016-04-26T17:00,39.1247,-105.7055,35.5,35,28.1,0.0,8.5
2019-05-09T10:00,38.2067,-105.6133,25.6,94,20.0,0.031,1.6
2019-03-15T00:00,39.8543,-108.7508,20.0,78,12.1,0.0,4.8
2016-10-29T00:00,38.7279,-105.6767,54.6,30,47.6,0.0,4.8
2022-09-18T05:00,38.241,-105.0856,59.5,26,52.2,0.0,5.7
2019-10-09T11:00,39.5517,-102.1604,49.5,93,47.0,0.0,4.5
2017-06-19T09:00,38.1732,-109.3597,72.2,28,68.2,0.0,2.3
2018-10-11T16:00,37.1958,-107.9016,42.6,83,37.9,0.012,4.3
2016-12-11T18:00,40.9242,-109.9645,21.4,58,10.5,0.0,11.3
2022-07-28T22:00,38.8712,-109.165,82.0,39,82.7,0.0,1.7
2018-04-28T15:00,38.3347,-102.1028,54.3,51,45.7,0.0,13.2
2018-12-14T12:00,37.8694,-107.5392,18.7,28,10.7,0.0,2.4
2016-04-01T01:00,37.5571,-108.0883,24.5,65,16.9,0.0,4.3
2022-10-23T04:00,40.4076,-103.1889,61.5,23,51.9,0.0,10.8
2022-07-24T16:00,39.0985,-105.8371,62.3,62,61.5,0.0,2.1
2022-09-21T19:00,37.8466,-103.0288,69.7,59,64.9,0.0,14.9
2020-01-23T09:00,37.1719,-104.8368,27.0,56,19.4,0.0,3.9
2022-05-26T19:00,38.0851,-107.1774,48.2,29,46.4,0.0,4.8
2016-05-27T01:00,39.6856,-107.4463,37.7,68,32.3,0.004,2.5
2016-04-17T21:00,37.388,-103.3988,45.8,48,35.9,0.0,12.7
2020-02-14T23:00,38.1252,-106.4394,32.0,45,25.2,0.0,2.0
2019-02-20T02:00,40.1559,-105.2412,16.0,72,8.7,0.004,2.7
2017-08-15T05:00,37.4077,-103.5574,67.7,72,62.2,0.0,19.5
2016-12-29T12:00,37.3713,-102.5616,24.9,46,16.4,0.0,5.1
2022-08-08T18:00,38.3157,-103.9241,75.4,67,77.2,0.0,8.7
2017-04-14T13:00,39.3625,-104.7929,44.2,61,37.2,0.0,7.7
2018-11-17T08:00,38.1431,-105.1813,21.9,66,12.1,0.0,9.0
2020-07-30T06:00,37.2349,-109.6257,82.7,9,75.0,0.0,5.1
2018-12-24T13:00,40.7468,-102.7608,31.7,45,23.6,0.0,5.2
2016-08-13T09:00,40.3383,-105.0988,55.2,87,54.8,0.0,2.1
2018-05-10T21:00,37.9425,-105.7462,79.9,7,69.4,0.0,17.3
2018-05-23T11:00,38.8151,-107.2013,30.4,82,23.6,0.0,5.1
2022-08-27T19:00,39.7954,-105.2715,74.3,23,69.3,0.004,9.0
2019-04-20T02:00,40.8526,-103.2724,60.6,38,54.8,0.0,5.9
2018-10-09T00:00,38.3009,-103.0329,46.0,79,40.1,0.024,8.3
2018-11-18T09:00,39.3113,-103.0984,21.8,75,14.4,0.004,3.7
2020-09-16T23:00,39.6424,-108.0531,70.1,16,63.3,0.0,3.9
2017-09-09T09:00,40.7715,-108.8689,67.6,36,64.9,0.0,0.5
2020-10-28T10:00,40.5031,-104.2738,15.7,80,7.2,0.0,5.7
2020-03-09T03:00,40.08,-103.3084,47.7,78,36.5,0.028,21.4
2022-04-06T20:00,40.0776,-103.6077,49.8,11,31.5,0.0,30.1
2022-08-24T02:00,39.7384,-106.6311,61.7,42,57.1,0.0,4.4
2016-07-08T03:00,39.5769,-105.5014,63.2,45,59.5,0.0,3.7
2022-08-14T09:00,40.2244,-103.488,71.9,42,69.5,0.0,4.3
2017-03-01T20:00,39.6999,-107.8861,22.2,50,16.9,0.0,4.3
2019-08-14T15:00,37.394,-105.1334,59.6,31,53.1,0.0,5.4
2020-10-20T00:00,37.0596,-102.0213,54.5,49,48.2,0.0,7.3
2021-02-02T04:00,38.3179,-103.6548,37.0,62,29.3,0.0,7.2
2017-09-01T01:00,39.1007,-104.8025,63.0,61,60.2,0.004,6.5
2020-02-08T04:00,40.0201,-106.7533,25.8,83,17.9,0.016,6.4
2018-08-24T21:00,38.4006,-105.0854,86.9,18,83.3,0.0,9.3
2021-01-23T04:00,38.0693,-102.3353,32.2,68,21.3,0.0,13.8
2021-06-03T19:00,40.3138,-106.281,62.6,35,60.7,0.0,5.9
2021-11-27T11:00,37.6855,-106.046,27.1,51,19.9,0.0,2.8
2018-11-17T04:00,37.6986,-108.0185,18.5,64,11.4,0.0,2.0
2020-06-16T07:00,37.5548,-103.9417,74.0,28,65.1,0.0,15.0
2022-04-10T23:00,37.6999,-104.0594,64.8,13,53.8,0.0,12.0
2021-01-21T00:00,39.6483,-108.7663,23.1,86,15.8,0.0,4.8
2017-06-13T05:00,40.5082,-106.3618,44.8,30,36.6,0.0,5.9
2022-07-20T05:00,37.7067,-105.7203,69.5,48,65.0,0.0,9.9
2016-09-15T12:00,39.6957,-109.7917,44.0,63,37.3,0.0,6.8
2021-10-18T19:00,39.2119,-104.4815,68.2,15,61.6,0.0,6.3
2020-07-08T22:00,37.1658,-103.2087,98.9,6,95.5,0.0,2.9
2019-08-22T13:00,38.4593,-108.0062,60.7,55,54.8,0.0,10.3
2016-06-14T08:00,38.4192,-104.3992,60.2,88,60.6,0.0,4.3
2017-09-13T17:00,40.1721,-103.6347,83.4,26,81.2,0.0,4.1
2022-06-11T06:00,39.5542,-108.1862,63.1,23,56.8,0.0,3.5
2017-10-14T18:00,40.4362,-102.2706,56.5,38,43.1,0.0,22.5
2021-05-11T13:00,39.7808,-106.1301,27.3,88,20.7,0.0,4.0
2018-08-11T08:00,38.4882,-107.0538,58.9,41,53.1,0.0,5.7
2016-03-29T22:00,39.3768,-104.8372,54.4,34,47.5,0.0,5.4
2019-12-10T04:00,38.9008,-105.2386,12.4,77,4.3,0.0,4.2
2021-03-27T10:00,37.2161,-102.1624,37.5,81,30.1,0.0,8.5
2021-01-15T12:00,39.3781,-108.2596,7.3,62,-1.8,0.0,5.4
2016-06-13T19:00,40.7416,-104.8384,69.5,63,67.3,0.012,10.4
2020-03-30T11:00,38.7081,-103.4694,37.5,67,32.0,0.0,2.4
2018-04-27T13:00,37.6177,-104.0428,41.3,52,31.9,0.0,11.0
2021-02-13T01:00,39.0957,-108.897,42.9,59,31.7,0.0,16.6
2019-07-16T21:00,38.6717,-104.7611,93.3,17,90.8,0.0,6.9
2016-09-15T10:00,38.7783,-104.2593,54.2,68,50.7,0.0,4.7
2017-05-21T09:00,37.3841,-105.7797,36.9,52,30.5,0.0,2.8
2018-04-09T06:00,39.0421,-102.801,42.1,73,36.4,0.004,5.1
2022-09-18T17:00,39.037,-106.2508,60.3,37,55.2,0.0,7.0
2020-05-16T00:00,40.4211,-102.5671,65.5,54,60.1,0.004,11.9
2022-11-11T19:00,40.5818,-108.2046,23.9,55,16.4,0.0,3.1
2022-07-13T05:00,37.5471,-106.3207,53.0,68,48.0,0.0,7.6
2018-10-27T03:00,38.1246,-106.6036,30.2,65,22.7,0.0,5.1
2020-05-13T06:00,38.6745,-109.7801,66.3,15,56.0,0.0,11.2
2018-10-31T05:00,37.6033,-105.0735,27.1,100,19.3,0.146,7.8
2020-09-03T07:00,40.0542,-105.3007,67.9,24,57.7,0.0,14.3
2018-07-14T14:00,39.1955,-104.3238,72.7,52,70.9,0.0,7.4
2020-10-29T23:00,38.0405,-102.8891,58.6,36,53.5,0.0,2.9
2017-05-01T08:00,37.457,-105.1392,26.3,67,15.9,0.0,11.2
2017-05-25T14:00,39.6317,-106.8489,51.7,64,49.1,0.0,0.4
2017-06-17T01:00,40.5956,-105.0305,86.1,27,84.1,0.0,3.2
2016-03-15T20:00,39.593,-103.2087,47.1,9,32.3,0.0,23.1
2021-06-18T22:00,40.9702,-106.6949,69.3,21,62.8,0.0,7.4
2016-03-24T15:00,38.1744,-102.4227,38.8,52,29.6,0.0,9.8
2021-07-31T02:00,40.9846,-107.4347,73.3,51,70.0,0.0,11.2
